TT_Fire_03_Orange.troy 8264.19 71.1731 4608.66 -2147483648 0 0 0
TT_Fire_02_Yellow.troy 3351.26 329.773 4059.63 -2147483648 0 0 0
TT_Fire_02_Yellow.troy 3895.14 328.623 4037.47 -2147483648 0 0 0
TT_Fire_02_Yellow.troy 4440.79 337.322 4074.49 -2147483648 0 0 0
TT_Fire_02_Yellow.troy 2810.59 336.179 4151.79 -2147483648 0 0 0
TT_Fire_02_Yellow.troy 4986.52 328.626 4175.48 -2147483648 0 0 0
TT_Fire_02_Yellow.troy 5510.19 161.488 5465.19 -2147483648 0 0 0
TT_Fire_02_Yellow.troy 4696.52 153.347 5329.32 -2147483648 0 0 0
TT_Fire_02_Yellow.troy 6620.03 144.831 5644.08 -2147483648 0 0 0
TT_Fire_02_Yellow.troy 5620.98 133.231 4279.41 -2147483648 0 0 0
TT_Fire_02_Yellow.troy 7943.31 212.537 5827.39 -2147483648 0 0 0
TT_Fire_02_Yellow.troy 6546.66 64.8952 4501.14 -2147483648 0 0 0
TT_Fire_01_Blue.troy 1566.94 407.741 7703.24 -2147483648 0 0 0
Audio-Emitter_TT_BrazierFire.troy 397.596 264.296 6516.91 -2147483648 0 0 0
Audio-Emitter_TT_BrazierFire.troy 410.101 276.538 8023.6 -2147483648 0 0 0
Audio-Emitter_TT_BrazierFire.troy 1322.25 248.029 9484.01 -2147483648 0 0 0
Audio-Emitter_TT_BrazierFire.troy 1355.18 180.628 5056.71 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 1559.03 265.533 6867.84 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 1569.51 228.259 7700.62 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 401.116 236.517 8588.52 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 2824.51 146.145 8890.84 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 3266.1 75.7938 7968.56 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 2304.23 90.6787 10277.3 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 2948.15 108.225 8280.91 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 3675.84 172.956 7286.22 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 3273.48 95.6461 6608.62 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 2965.12 181.098 6279.21 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 2862.57 142.355 5671.23 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 1656.13 174.91 9937.41 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 2295.25 282.911 4305.83 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 1676.22 249.837 4607.13 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 3346.25 131.812 4074.31 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 2824.76 258.077 4142.63 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 4448.63 174.29 4066.32 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 4987.71 170.258 4168 -2147483648 0 0 0
Audio-Emitter_TT_FireBig.troy 3187.31 129.277 5304.38 -2147483648 0 0 0
Audio-Emitter_TT_FireBig.troy 3131.45 290.338 9238.24 -2147483648 0 0 0
Audio-Emitter_TT_FireBig.troy 2931.98 314.276 10463.5 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 3484.7 74.2087 10536.3 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 4200.44 1.28363 10479.8 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 4708.21 -22.1785 10237.3 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 5294.17 -33.7516 9869.38 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 3914.94 -181.407 9236.32 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 3811.39 -58.3572 8599.22 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 4367.66 -52.7694 6560.23 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 4452.36 -206.895 7702.36 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 4697.46 -267.624 5323.31 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 3783.53 -223.502 5861.77 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 5507.95 -81.2772 5471.62 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 6613.98 -148.864 5656.49 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 5626.03 -27.2892 4274.48 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 6545.83 -115.34 4504.31 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 8269.42 -126.736 4608.1 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 8831.41 -132.624 4484.06 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 7941.59 -161.59 5820.79 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 8796.12 -212.175 5704.12 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 9409.8 21.2146 4309.36 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 10013.3 2.91521 4158.72 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 9277.17 -132.682 5509.87 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 10704.6 -164.105 5420.1 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 11587.7 -65.5663 5152.25 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 11222.3 -87.3594 3984.4 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 11843.1 45.2482 3909.68 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 11646.3 -136.691 5874.8 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 11051.3 -58.4704 6583.96 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 10971.8 -103.924 7720.06 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 11621.1 -53.3908 8611.02 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 10069.8 -12.6076 9842.99 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 11183.6 46.0979 10447.7 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 7412.62 10.2036 7722.19 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 7356.76 0.933351 8797.93 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 8314.86 -8.23187 8835.01 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 8545.87 24.78 7792.1 -2147483648 0 -3 -3
Audio-Emitter_TT_FireMedium.troy 9625.79 -3.38478 8279.09 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 5907.78 -45.2284 8190.54 -2147483648 0 0 0
Audio-Emitter_TT_FireBig.troy 12384.9 106.193 10462.1 -2147483648 0 0 0
Audio-Emitter_TT_FireBig.troy 12264.6 43.9998 9254.7 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 13130.4 83.5751 10262.8 -2147483648 0 0 0
Audio-Emitter_TT_SpeedShrine.troy 7713.4 -22.8544 6708.48 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 13755.2 110.868 9976.75 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 14565.5 246.389 9264.53 -2147483648 0 0 0
Audio-Emitter_TT_BrazierFire.troy 14994.8 315.533 8045.92 -2147483648 0 0 0
Audio-Emitter_TT_BrazierFire.troy 14082.1 233.538 9513.05 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 15016.6 375.775 5985.22 -2147483648 0 0 0
Audio-Emitter_TT_BrazierFire.troy 15028 255.611 6535.1 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 14992.6 274.565 8600.26 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 13860.2 147.276 7693.71 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 13849.8 91.9323 6867.83 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 13768.7 227.522 4630.42 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 13125.7 94.7676 4291.48 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 14568.7 268.359 5340.28 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 12590 135.281 5664.26 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 12160.2 204.464 6596.77 -2147483648 0 1355 1355
Audio-Emitter_TT_FireMedium.troy 12475.2 124.25 6283.39 -2147483648 0 0 0
Audio-Emitter_TT_FireMedium.troy 11754.7 195.685 7282.06 -2147483648 0 2525 2525
Audio-Emitter_TT_FireMed-Big.troy 12153.5 132.972 7954.17 -2147483648 0 0 0
Audio-Emitter_TT_FireMed-Big.troy 12460.6 83.6266 8289.61 -2147483648 0 4051 4051
Audio-Emitter_TT_FireMed-Big.troy 12562.1 145.096 8903.61 -2147483648 0 4470 4470
Audio-Emitter_TT_FireMedium.troy 3899.04 156.752 4030.15 -2147483648 0 7813 7813
Audio-Emitter_TT_ChasmWind.troy 3643 -28.6383 3796.97 -2147483648 0 0 0
Audio-Emitter_TT_ChasmChains.troy 3643.06 -257.228 3922.74 -2147483648 0 0 0
Audio-Emitter_TT_ChasmWind.troy 7748.34 -155.773 3923.01 -2147483648 0 0 0
Audio-Emitter_TT_ChasmChains.troy 1032.4 336.523 4711.48 -2147483648 0 0 0
Audio-Emitter_TT_ChasmWindSmall.troy 11428.8 -93.9415 7237.5 -2147483648 0 0 0
Audio-Emitter_TT_SpiderAmbience.troy 7686.39 47.0215 10237.9 -2147483648 0 0 0
TT_Fire_03_Orange.troy 12488.9 447.499 4093.59 -2147483648 0 0 0
TT_Fire_03_Orange.troy 12271.3 324.947 9216.4 -2147483648 0 0 0
TT_Fire_03_Orange.troy 12386.2 438.708 10461.4 -2147483648 0 0 0
TT_Mist_02.troy 5885.04 580.971 4258.37 -2147483648 0 0 0
TT_Mist_02.troy 12052.2 681.175 3897.08 -2147483648 0 0 0
TT_Mist_02.troy 11205.7 654.327 3859.59 -2147483648 0 0 0
TT_Mist_02.troy 6691.27 631.317 4264.27 -2147483648 0 0 0
TT_Mist_02.troy 4724.32 578.584 10194.6 -2147483648 0 0 0
Audio-Emitter_TT_MagicTreeMoans.troy 4559.18 -61.985 5485.73 -2147483648 0 0 0
Audio-Emitter_TT_MagicTreeMoans.troy 5660.28 176.264 5671.01 -2147483648 0 0 0
Audio-Emitter_TT_MagicTreeMoans.troy 6398.92 147.134 5833.96 -2147483648 0 0 0
Audio-Emitter_TT_MagicTreeMoans.troy 9217.1 137.862 5759.53 -2147483648 0 0 0
Audio-Emitter_TT_MagicTreeMoans.troy 7722.64 123.174 7465.08 -2147483648 0 0 0
Audio-Emitter_TT_MagicTreeMoans.troy 10744.9 215.052 5680.95 -2147483648 0 0 0
Audio-Emitter_TT_MagicTreeMoans.troy 5638.19 112.048 7892.41 -2147483648 0 0 0
Audio-Emitter_TT_MagicTreeMoans.troy 9966.21 281.838 7904.19 -2147483648 0 0 0
